"","Year","Month","GrossReturn","PriceReturn","CPI","rate","adjusted.GR"
"1",1926,"Jan",-0.001783,-0.00398,17.9,13.388677839851,-0.930624827999462
"2",1926,"Feb",-0.033296,-0.037876,17.9,13.388677839851,-0.932814952787211
"3",1926,"Mar",-0.057708,-0.062007,17.8,13.4695131086142,-0.934877421726166
"4",1926,"Apr",0.038522,0.034856,17.9,13.388677839851,-0.927823667222314
"5",1926,"May",0.013623,0.00907,17.8,13.4695131086142,-0.929947677410337
"6",1926,"Jun",0.056427,0.050196,17.7,13.5512617702448,-0.927399629208772
"7",1926,"Jul",0.040403,0.038168,17.5,13.7175619047619,-0.929308739672202
"8",1926,"Aug",0.029822,0.025747,17.4,13.8021455938697,-0.93042751853309
"9",1926,"Sep",0.01342,0.009122,17.5,13.7175619047619,-0.931142127578067
"10",1926,"Oct",-0.030172,-0.032434,17.6,13.6339393939394,-0.933727482812888
"11",1926,"Nov",0.026937,0.019367,17.7,13.5512617702448,-0.929426257584072
"12",1926,"Dec",0.026047,0.020321,17.7,13.5512617702448,-0.929487420664914
"13",1927,"Jan",-0.00291,-0.005579,17.5,13.7175619047619,-0.932251686355918
"14",1927,"Feb",0.045522,0.040566,17.4,13.8021455938697,-0.929366861488445
"15",1927,"Mar",0.007324,0.00261,17.3,13.8877071290944,-0.932338540027334
"16",1927,"Apr",0.013021,0.010907,17.3,13.8877071290944,-0.931955875326141
"17",1927,"May",0.062353,0.057096,17.4,13.8021455938697,-0.928229796601922
"18",1927,"Jun",-0.02037,-0.025705,17.6,13.6339393939394,-0.933057670007455
"19",1927,"Jul",0.08445,0.081687,17.3,13.8877071290944,-0.927158024362213
"20",1927,"Aug",0.03332,0.028624,17.2,13.9742635658915,-0.930993601424667
"21",1927,"Sep",0.053016,0.049095,17.3,13.8877071290944,-0.929269430754576
"22",1927,"Oct",-0.046804,-0.04896,17.4,13.8021455938697,-0.935604200488694
"23",1927,"Nov",0.070546,0.06427,17.3,13.8877071290944,-0.928091949235898
"24",1927,"Dec",0.019295,0.014403,17.3,13.8877071290944,-0.931534453817402
"25",1928,"Jan",-0.007182,-0.0092,17.3,13.8877071290944,-0.933312900946327
"26",1928,"Feb",-0.012549,-0.016679,17.1,14.0618323586745,-0.934440181215315
"27",1928,"Mar",0.105752,0.101652,17.1,14.0618323586745,-0.92658582477429
"28",1928,"Apr",0.034725,0.032715,17.1,14.0618323586745,-0.931301519273379
"29",1928,"May",0.012325,0.007422,17.2,13.9742635658915,-0.932395673714073
"30",1928,"Jun",-0.03433,-0.038725,17.1,14.0618323586745,-0.935886286807339
"31",1928,"Jul",0.010117,0.008278,17.1,14.0618323586745,-0.932935317832146
"32",1928,"Aug",0.07023,0.065514,17.1,14.0618323586745,-0.928944236364201
"33",1928,"Sep",0.022409,0.019937,17.3,13.8877071290944,-0.931325287961774
"34",1928,"Oct",0.013839,0.012055,17.2,13.9742635658915,-0.932294566905492
"35",1928,"Nov",0.122975,0.116704,17.2,13.9742635658915,-0.925006328687981
"36",1928,"Dec",0.006232,0.002888,17.1,14.0618323586745,-0.933193254576327
"37",1929,"Jan",0.055473,0.053892,17.1,14.0618323586745,-0.929923997634184
"38",1929,"Feb",-0.004874,-0.008075,17.1,14.0618323586745,-0.933930615060465
"39",1929,"Mar",0.000154,-0.003213,17,14.150431372549,-0.933985113994036
"40",1929,"Apr",0.019559,0.018234,16.9,14.2400788954635,-0.933100149481281
"41",1929,"May",-0.041281,-0.046101,17,14.150431372549,-0.936720019620227
"42",1929,"Jun",0.112294,0.109584,17.1,14.0618323586745,-0.926151481870703
"43",1929,"Jul",0.050014,0.048186,17.3,13.8877071290944,-0.929471073625031
"44",1929,"Aug",0.094871,0.090733,17.3,13.8877071290944,-0.926458050893523
"45",1929,"Sep",-0.050941,-0.053046,17.3,13.8877071290944,-0.93625217155533
"46",1929,"Oct",-0.18615,-0.188115,17.3,13.8877071290944,-0.94533409389754
"47",1929,"Nov",-0.125359,-0.130374,17.3,13.8877071290944,-0.941250792186076
"48",1929,"Dec",0.027753,0.023571,17.2,13.9742635658915,-0.931365372629007
"49",1930,"Jan",0.059632,0.057032,17.1,14.0618323586745,-0.929647869212292
"50",1930,"Feb",0.026041,0.021516,17,14.150431372549,-0.93227644977429
"51",1930,"Mar",0.072348,0.069351,16.9,14.2400788954635,-0.929636322268699
"52",1930,"Apr",-0.013938,-0.015867,17,14.150431372549,-0.934915252526298
"53",1930,"May",-0.011148,-0.015304,16.9,14.2400788954635,-0.935115034063613
"54",1930,"Jun",-0.155715,-0.159182,16.8,14.3307936507937,-0.944928813260996
"55",1930,"Jul",0.038713,0.036395,16.6,14.5155020080321,-0.933053213523979
"56",1930,"Aug",0.011266,0.006691,16.5,14.6095353535354,-0.935214855721445
"57",1930,"Sep",-0.123549,-0.127635,16.6,14.5155020080321,-0.943511270241448
"58",1930,"Oct",-0.08368,-0.086394,16.5,14.6095353535354,-0.941297419862503
"59",1930,"Nov",-0.019736,-0.024113,16.4,14.7047154471545,-0.937581549739087
"60",1930,"Dec",-0.071479,-0.077707,16.1,14.9973498964803,-0.94195782388905
"61",1931,"Jan",0.059527,0.056729,15.9,15.1985744234801,-0.93459134289841
"62",1931,"Feb",0.110943,0.105279,15.7,15.4049256900212,-0.932279912692578
"63",1931,"Mar",-0.068939,-0.073451,15.6,15.5100854700855,-0.943606530584776
"64",1931,"Apr",-0.092955,-0.09546,15.5,15.6166021505376,-0.945413328682805
"65",1931,"May",-0.137674,-0.14302,15.3,15.8338126361656,-0.948774171446616
"66",1931,"Jun",0.146492,0.139763,15.1,16.0567770419426,-0.932783784581297
"67",1931,"Jul",-0.075465,-0.07857,15.1,16.0567770419426,-0.945796618099271
"68",1931,"Aug",0.007779,0.002304,15.1,16.0567770419426,-0.940916211924335
"69",1931,"Sep",-0.287461,-0.291524,15,16.1704888888889,-0.958502113445291
"70",1931,"Oct",0.076738,0.072834,14.9,16.2857270693512,-0.937709417967779
"71",1931,"Nov",-0.100909,-0.109396,14.7,16.5209070294785,-0.948684677198087
"72",1931,"Dec",-0.137557,-0.145471,14.6,16.6409132420091,-0.951111204495569
"73",1932,"Jan",-0.018803,-0.021067,14.3,17.0110023310023,-0.945522354504887
"74",1932,"Feb",0.053581,0.045233,14.1,17.2664775413712,-0.942321610851694
"75",1932,"Mar",-0.118907,-0.125245,14,17.3969523809524,-0.952106578211712
"76",1932,"Apr",-0.205295,-0.207637,13.9,17.5293045563549,-0.957110910580427
"77",1932,"May",-0.232123,-0.240123,13.7,17.7998053527981,-0.959155055832229
"78",1932,"Jun",0.002768,-0.006507,13.6,17.9380392156863,-0.947050062122091
"79",1932,"Jul",0.391838,0.390006,13.6,17.9380392156863,-0.926505696595709
"80",1932,"Aug",0.401979,0.394164,13.5,18.0783209876543,-0.926514550158411
"81",1932,"Sep",-0.029526,-0.034118,13.4,18.2206965174129,-0.949508905719374
"82",1932,"Oct",-0.142069,-0.143263,13.3,18.3652130325815,-0.955697311537108
"83",1932,"Nov",-0.052228,-0.058702,13.2,18.5119191919192,-0.951425998094923
"84",1932,"Dec",0.061569,0.053749,13.1,18.6608651399491,-0.946005987404746
"85",1933,"Jan",0.013938,0.012575,12.9,18.965684754522,-0.949215966671498
"86",1933,"Feb",-0.179558,-0.186035,12.7,19.2801049868766,-0.95954448951172
"87",1933,"Mar",0.038627,0.032581,12.6,19.4410582010582,-0.949189176519921
"88",1933,"Apr",0.414312,0.412291,12.6,19.4410582010582,-0.930810235649797
"89",1933,"May",0.174816,0.170167,12.6,19.4410582010582,-0.942526654518347
"90",1933,"Jun",0.137498,0.133994,12.7,19.2801049868766,-0.943910645396753
"91",1933,"Jul",-0.084736,-0.085471,13.1,18.6608651399491,-0.953447419862503
"92",1933,"Aug",0.123272,0.119807,13.2,18.5119191919192,-0.942431495899942
"93",1933,"Sep",-0.118045,-0.121112,13.2,18.5119191919192,-0.954799167046302
"94",1933,"Oct",-0.090623,-0.091588,13.2,18.5119191919192,-0.953393769671995
"95",1933,"Nov",0.108553,0.10207,13.2,18.5119191919192,-0.943185855317651
"96",1933,"Dec",0.026694,0.02443,13.2,18.5119191919192,-0.947381188395593
"97",1934,"Jan",0.115033,0.113644,13.2,18.5119191919192,-0.942853750621221
"98",1934,"Feb",-0.03284,-0.037272,13.3,18.3652130325815,-0.950056836536072
"99",1934,"Mar",0.005355,0.002464,13.3,18.3652130325815,-0.948084485396132
"100",1934,"Apr",-0.02549,-0.026944,13.3,18.3652130325815,-0.949677289975565
"101",1934,"May",-0.078497,-0.082255,13.3,18.3652130325815,-0.952414517803156
"102",1934,"Jun",0.02408,0.021102,13.4,18.2206965174129,-0.946719932908142
"103",1934,"Jul",-0.119846,-0.121723,13.4,18.2206965174129,-0.954208007019796
"104",1934,"Aug",0.05865,0.051629,13.4,18.2206965174129,-0.94492135084486
"105",1934,"Sep",-0.000216,-0.003127,13.6,17.9380392156863,-0.947207628592728
"106",1934,"Oct",-0.032663,-0.033732,13.5,18.0783209876543,-0.949296533975607
"107",1934,"Nov",0.086059,0.080682,13.5,18.0783209876543,-0.943073659327632
"108",1934,"Dec",-0.000681,-0.004415,13.4,18.2206965174129,-0.94800817966744
"109",1935,"Jan",-0.042368,-0.043755,13.6,17.9380392156863,-0.949433413401806
"110",1935,"Feb",-0.03684,-0.04266,13.7,17.7998053527981,-0.94876755466744
"111",1935,"Mar",-0.031454,-0.035324,13.7,17.7998053527981,-0.948481062339518
"112",1935,"Apr",0.096493,0.095347,13.8,17.6635748792271,-0.941249572651785
"113",1935,"May",0.038135,0.033059,13.8,17.6635748792271,-0.944376411983351
"114",1935,"Jun",0.070533,0.067124,13.7,17.7998053527981,-0.943056165746915
"115",1935,"Jul",0.083814,0.082471,13.7,17.7998053527981,-0.942349722262487
"116",1935,"Aug",0.026569,0.022105,13.7,17.7998053527981,-0.945394700597407
"117",1935,"Sep",0.025526,0.022175,13.7,17.7998053527981,-0.945450179895221
"118",1935,"Oct",0.071803,0.070634,13.7,17.7998053527981,-0.942988611856001
"119",1935,"Nov",0.051943,0.04562,13.8,17.6635748792271,-0.943636575157376
"120",1935,"Dec",0.039887,0.036744,13.8,17.6635748792271,-0.944282539292222
"121",1936,"Jan",0.071832,0.070187,13.8,17.6635748792271,-0.94257091650791
"122",1936,"Feb",0.022461,0.018857,13.8,17.6635748792271,-0.945216229655015
"123",1936,"Mar",0.024029,0.021457,13.7,17.7998053527981,-0.945529808379235
"124",1936,"Apr",-0.077588,-0.078356,13.7,17.7998053527981,-0.950935023917005
"125",1936,"May",0.053106,0.046971,13.7,17.7998053527981,-0.943983143429554
"126",1936,"Jun",0.032542,0.029509,13.8,17.6635748792271,-0.944676086618902
"127",1936,"Jul",0.073442,0.072356,13.9,17.5293045563549,-0.942067874337364
"128",1936,"Aug",0.014124,0.00893,14,17.3969523809524,-0.944875434854634
"129",1936,"Sep",0.004817,0.001617,14,17.3969523809524,-0.945381333864822
"130",1936,"Oct",0.076281,0.075272,14,17.3969523809524,-0.941496777416549
"131",1936,"Nov",0.010666,-0.000321,14,17.3969523809524,-0.945063400770314
"132",1936,"Dec",-0.00383,-0.007289,14,17.3969523809524,-0.94585135736768
"133",1937,"Jan",0.036648,0.035916,14.1,17.2664775413712,-0.943248609500538
"134",1937,"Feb",0.018483,0.01535,14.1,17.2664775413712,-0.944243054103164
"135",1937,"Mar",-0.003511,-0.006242,14.2,17.1378403755869,-0.945060217789696
"136",1937,"Apr",-0.080646,-0.08149,14.3,17.0110023310023,-0.948955977957011
"137",1937,"May",-0.005699,-0.011686,14.4,16.8859259259259,-0.944408748861095
"138",1937,"Jun",-0.053803,-0.057853,14.4,16.8859259259259,-0.947098237803363
"139",1937,"Jul",0.098991,0.098012,14.5,16.7625747126437,-0.938128845745672
"140",1937,"Aug",-0.051183,-0.056291,14.5,16.7625747126437,-0.94658336331587
"141",1937,"Sep",-0.13961,-0.143683,14.6,16.6409132420091,-0.951227581690549
"142",1937,"Oct",-0.102722,-0.103703,14.6,16.6409132420091,-0.949136533483807
"143",1937,"Nov",-0.084289,-0.100254,14.5,16.7625747126437,-0.948447169691667
"144",1937,"Dec",-0.045828,-0.053019,14.4,16.8859259259259,-0.946652356497971
"145",1938,"Jan",0.012163,0.011096,14.2,17.1378403755869,-0.944196057576824
"146",1938,"Feb",0.065757,0.061131,14.1,17.2664775413712,-0.941655034607181
"147",1938,"Mar",-0.254106,-0.257951,14.1,17.2664775413712,-0.959165964083078
"148",1938,"Apr",0.142667,0.140966,14.2,17.1378403755869,-0.937000934160938
"149",1938,"May",-0.039973,-0.046036,14.1,17.2664775413712,-0.947443233221859
"150",1938,"Jun",0.253519,0.249304,14.1,17.2664775413712,-0.931375986576452
"151",1938,"Jul",0.074738,0.073872,14.1,17.2664775413712,-0.941163368932742
"152",1938,"Aug",-0.025901,-0.029465,14.1,17.2664775413712,-0.946672860282241
"153",1938,"Sep",0.016932,0.013867,14.1,17.2664775413712,-0.944327963741406
"154",1938,"Oct",0.07896,0.0782,14,17.3969523809524,-0.941351155470885
"155",1938,"Nov",-0.026207,-0.032784,14,17.3969523809524,-0.947067700136669
"156",1938,"Dec",0.04481,0.041538,14,17.3969523809524,-0.943207441191088
"157",1939,"Jan",-0.070506,-0.071314,14,17.3969523809524,-0.94947565331732
"158",1939,"Feb",0.039292,0.034357,13.9,17.5293045563549,-0.943910900873851
"159",1939,"Mar",-0.134821,-0.138171,13.9,17.5293045563549,-0.953307529844488
"160",1939,"Apr",-0.006611,-0.007842,13.8,17.6635748792271,-0.946773916228361
"161",1939,"May",0.069557,0.06346,13.8,17.6635748792271,-0.94269281169759
"162",1939,"Jun",-0.06181,-0.065748,13.8,17.6635748792271,-0.949731495382258
"163",1939,"Jul",0.11131,0.110355,13.8,17.6635748792271,-0.940455673299925
"164",1939,"Aug",-0.067551,-0.073025,13.8,17.6635748792271,-0.950039099902675
"165",1939,"Sep",0.181167,0.177572,14.1,17.2664775413712,-0.935336903498509
"166",1939,"Oct",-0.016887,-0.01764,14,17.3969523809524,-0.9465610944877
"167",1939,"Nov",-0.040532,-0.051142,14,17.3969523809524,-0.947846361716226
"168",1939,"Dec",0.028177,0.023143,14,17.3969523809524,-0.944111558332643
"169",1940,"Jan",-0.035927,-0.0368,13.9,17.5293045563549,-0.947970362456515
"170",1940,"Feb",0.013139,0.006917,14,17.3969523809524,-0.944928976331483
"171",1940,"Mar",0.013561,0.010518,14,17.3969523809524,-0.944906037749524
"172",1940,"Apr",-0.004478,-0.006231,14,17.3969523809524,-0.945886580593059
"173",1940,"May",-0.23148,-0.239765,14,17.3969523809524,-0.958225689555206
"174",1940,"Jun",0.083035,0.078208,14.1,17.2664775413712,-0.940709148901474
"175",1940,"Jul",0.03309,0.031914,14,17.3969523809524,-0.943844503230349
"176",1940,"Aug",0.035421,0.026631,14,17.3969523809524,-0.943717797461277
"177",1940,"Sep",0.014221,0.010096,14,17.3969523809524,-0.944870162242193
"178",1940,"Oct",0.041468,0.04018,14,17.3969523809524,-0.94338910171457
"179",1940,"Nov",-0.029431,-0.042997,14,17.3969523809524,-0.947242946554295
"180",1940,"Dec",0.002927,-0.00249,14.1,17.2664775413712,-0.945094668759836
"181",1941,"Jan",-0.045555,-0.046847,14.1,17.2664775413712,-0.947748820327383
"182",1941,"Feb",-0.004729,-0.01257,14.1,17.2664775413712,-0.945513797186905
"183",1941,"Mar",0.008872,0.004173,14.2,17.1378403755869,-0.944377501449515
"184",1941,"Apr",-0.062152,-0.063463,14.3,17.0110023310023,-0.947929161144703
"185",1941,"May",0.013184,0.00214,14.4,16.8859259259259,-0.943353002567713
"186",1941,"Jun",0.058851,0.052486,14.7,16.5209070294785,-0.9395664277986
"187",1941,"Jul",0.057106,0.055619,14.7,16.5209070294785,-0.939666023099064
"188",1941,"Aug",-0.001113,-0.009736,14.9,16.2857270693512,-0.942213191496521
"189",1941,"Sep",-0.007351,-0.011499,15.1,16.0567770419426,-0.941803249373602
"190",1941,"Oct",-0.064602,-0.065955,15.3,15.8338126361656,-0.944433384152655
"191",1941,"Nov",-0.024916,-0.042107,15.4,15.7245021645022,-0.941697278017063
"192",1941,"Dec",-0.038843,-0.046205,15.5,15.6166021505376,-0.942156826570654
"193",1942,"Jan",0.022276,0.020639,15.7,15.4049256900212,-0.937684813737265
"194",1942,"Feb",-0.017647,-0.024642,15.8,15.3010970464135,-0.939737000693697
"195",1942,"Mar",-0.064068,-0.069676,16,15.0973333333333,-0.941857947486126
"196",1942,"Apr",-0.037988,-0.040323,16.1,14.9973498964803,-0.939864289633894
"197",1942,"May",0.070339,0.060119,16.3,14.801063394683,-0.932261584346268
"198",1942,"Jun",0.023544,0.016976,16.3,14.801063394683,-0.935223093887186
"199",1942,"Jul",0.036031,0.034314,16.4,14.7047154471545,-0.934030578046053
"200",1942,"Aug",0.015346,0.007531,16.5,14.6095353535354,-0.93495347702518
"201",1942,"Sep",0.032449,0.027671,16.5,14.6095353535354,-0.933857800593266
"202",1942,"Oct",0.067867,0.066333,16.7,14.4225948103792,-0.930759576249689
"203",1942,"Nov",-0.004392,-0.016937,16.8,14.3307936507937,-0.935058287086888
"204",1942,"Dec",0.057537,0.050449,16.9,14.2400788954635,-0.930608167631285
"205",1943,"Jan",0.072434,0.071062,16.9,14.2400788954635,-0.929630679253292
"206",1943,"Feb",0.058503,0.052676,16.9,14.2400788954635,-0.930544782132651
"207",1943,"Mar",0.059404,0.055182,17.2,13.9742635658915,-0.929251679367183
"208",1943,"Apr",0.003588,0.002332,17.4,13.8021455938697,-0.932199829164251
"209",1943,"May",0.052698,0.045651,17.5,13.7175619047619,-0.928473343152075
"210",1943,"Jun",0.021689,0.017142,17.5,13.7175619047619,-0.930580281801334
"211",1943,"Jul",-0.053092,-0.054238,17.4,13.8021455938697,-0.93602900376874
"212",1943,"Aug",0.016232,0.010751,17.3,13.8877071290944,-0.931740194027996
"213",1943,"Sep",0.027498,0.023331,17.4,13.8021455938697,-0.930584522798807
"214",1943,"Oct",-0.01165,-0.0125,17.4,13.8021455938697,-0.933229274517518
"215",1943,"Nov",-0.067052,-0.077966,17.4,13.8021455938697,-0.936972110287418
"216",1943,"Dec",0.070305,0.065211,17.4,13.8021455938697,-0.927692577186698
"217",1944,"Jan",0.018622,0.01731,17.4,13.8021455938697,-0.931184165596786
"218",1944,"Feb",0.006479,0.000238,17.4,13.8021455938697,-0.932004519640934
"219",1944,"Mar",0.021313,0.017309,17.4,13.8021455938697,-0.931002367628179
"220",1944,"Apr",-0.012427,-0.013433,17.5,13.7175619047619,-0.932898328786341
"221",1944,"May",0.048841,0.040864,17.5,13.7175619047619,-0.928735411015282
"222",1944,"Jun",0.054574,0.049768,17.6,13.6339393939394,-0.927936424252464
"223",1944,"Jul",-0.01947,-0.020629,17.7,13.5512617702448,-0.932615465553301
"224",1944,"Aug",0.0147,0.008208,17.7,13.5512617702448,-0.930267215584362
"225",1944,"Sep",-0.000692,-0.003118,17.7,13.5512617702448,-0.931324993270107
"226",1944,"Oct",0.002435,0.001045,17.7,13.5512617702448,-0.931110097816409
"227",1944,"Nov",0.017327,0.005832,17.7,13.5512617702448,-0.930086681412035
"228",1944,"Dec",0.044778,0.041034,17.8,13.4695131086142,-0.927794529632237
"229",1945,"Jan",0.011901,0.010784,17.8,13.4695131086142,-0.930066686252381
"230",1945,"Feb",0.069472,0.063578,17.8,13.4695131086142,-0.926087906899694
"231",1945,"Mar",-0.041685,-0.04499,17.8,13.4695131086142,-0.933770058964218
"232",1945,"Apr",0.090524,0.089465,17.8,13.4695131086142,-0.924632985794749
"233",1945,"May",0.020041,0.011624,17.9,13.388677839851,-0.929108079883832
"234",1945,"Jun",0.00238,0.000134,18.1,13.2296869244936,-0.929557129027582
"235",1945,"Jul",-0.021539,-0.022479,18.1,13.2296869244936,-0.931238051462975
"236",1945,"Aug",0.059852,0.054027,18.1,13.2296869244936,-0.925518248881802
"237",1945,"Sep",0.046361,0.043999,18.1,13.2296869244936,-0.926466337203885
"238",1945,"Oct",0.030815,0.029862,18.1,13.2296869244936,-0.92755884191481
"239",1945,"Nov",0.04495,0.035612,18.1,13.2296869244936,-0.926565496096662
"240",1945,"Dec",0.011133,0.008805,18.2,13.1515018315018,-0.928549420970347
"241",1946,"Jan",0.069504,0.068515,18.2,13.1515018315018,-0.924424699743229
"242",1946,"Feb",-0.065171,-0.069785,18.1,13.2296869244936,-0.934304317097035
"243",1946,"Mar",0.049118,0.046147,18.3,13.0741712204007,-0.925457919790027
"244",1946,"Apr",0.035748,0.034707,18.4,12.9976811594203,-0.926005744222646
"245",1946,"May",0.028785,0.023202,18.5,12.922018018018,-0.926103744538433
"246",1946,"Jun",-0.035289,-0.037521,18.7,12.77311942959,-0.929956971263356
"247",1946,"Jul",-0.02735,-0.028429,19.8,12.0079461279461,-0.9252264738466
"248",1946,"Aug",-0.068855,-0.073365,20.2,11.7503630363036,-0.926971098991551
"249",1946,"Sep",-0.104113,-0.106619,20.4,11.6253594771242,-0.929040673921146
"250",1946,"Oct",-0.005636,-0.006817,20.8,11.3825641025641,-0.919696438333471
"251",1946,"Nov",-0.003801,-0.011741,21.3,11.0918935837246,-0.917614309694152
"252",1946,"Dec",0.046818,0.041973,21.5,10.9794108527132,-0.912615235183881
"253",1947,"Jan",0.022013,0.020953,21.5,10.9794108527132,-0.914685871236437
"254",1947,"Feb",-0.008307,-0.015166,21.5,10.9794108527132,-0.917216880513336
"255",1947,"Mar",-0.015008,-0.017731,21.9,10.7606088280061,-0.91624651287998
"256",1947,"Apr",-0.03956,-0.040772,21.9,10.7606088280061,-0.918334159902261
"257",1947,"May",-0.00099,-0.01047,21.9,10.7606088280061,-0.915054567785555
"258",1947,"Jun",0.053991,0.050908,22,10.7071515151515,-0.90997032893647
"259",1947,"Jul",0.039572,0.038369,22.2,10.6016816816817,-0.910394714445457
"260",1947,"Aug",-0.023076,-0.029148,22.5,10.4469925925926,-0.914656710738839
"261",1947,"Sep",-0.009928,-0.01369,23,10.1981449275362,-0.911586070156548
"262",1947,"Oct",0.020578,0.019353,23,10.1981449275362,-0.908861868943096
"263",1947,"Nov",-0.017633,-0.029555,23.1,10.1496681096681,-0.911892713725876
"264",1947,"Dec",0.030784,0.025273,23.4,10.0067236467236,-0.906349606560093
"265",1948,"Jan",-0.037743,-0.038905,23.7,9.86739803094234,-0.911454701736312
"266",1948,"Feb",-0.040232,-0.047782,23.5,9.9598865248227,-0.912429020334631
"267",1948,"Mar",0.08144,0.077022,23.4,10.0067236467236,-0.901747328750104
"268",1948,"Apr",0.030821,0.028537,23.8,9.82173669467787,-0.904745326089207
"269",1948,"May",0.084014,0.077523,23.9,9.77645746164575,-0.899409058695022
"270",1948,"Jun",0.007665,0.003687,24.1,9.68702627939143,-0.905711376237265
"271",1948,"Jul",-0.052296,-0.053144,24.4,9.55562841530055,-0.910218135508987
"272",1948,"Aug",0.015539,0.008123,24.5,9.51254421768708,-0.903397409897084
"273",1948,"Sep",-0.027016,-0.031159,24.5,9.51254421768708,-0.907445430920235
"274",1948,"Oct",0.070041,0.067023,24.4,9.55562841530055,-0.898628394454568
"275",1948,"Nov",-0.098332,-0.109939,24.2,9.64286501377411,-0.915279579433447
"276",1948,"Dec",0.035952,0.029719,24.1,9.68702627939143,-0.90306452207405
"277",1949,"Jan",0.002676,0.001377,24,9.73155555555556,-0.906567506005135
"278",1949,"Feb",-0.031639,-0.041472,23.8,9.82173669467787,-0.910517042936718
"279",1949,"Mar",0.033981,0.029349,23.8,9.82173669467787,-0.90445332120227
"280",1949,"Apr",-0.018691,-0.021717,23.9,9.77645746164575,-0.908939556111778
"281",1949,"May",-0.029423,-0.037792,23.8,9.82173669467787,-0.910312269889423
"282",1949,"Jun",0.001744,-0.003269,23.9,9.77645746164575,-0.90704329288495
"283",1949,"Jul",0.062732,0.061657,23.7,9.86739803094234,-0.902209158349209
"284",1949,"Aug",0.0218,0.011738,23.8,9.82173669467787,-0.905578926116127
"285",1949,"Sep",0.027415,0.024293,23.9,9.77645746164575,-0.904661155703843
"286",1949,"Oct",0.02978,0.028437,23.7,9.86739803094234,-0.905241346910461
