"","Year","Month","GrossReturn","PriceReturn","CPI","rate","adjusted.GR"
"856",1997,"Apr",0.060274,0.059016,160.2,0.607723678734915,-0.340512294479417
"857",1997,"May",0.061401,0.059272,160.1,0.608727878409328,-0.340223406180113
"858",1997,"Jun",0.044103,0.042762,160.3,0.606720731960907,-0.350165228324567
"859",1997,"Jul",0.080388,0.078977,160.5,0.604718587746625,-0.326743013853226
"860",1997,"Aug",-0.05497,-0.056458,160.8,0.601724709784411,-0.409992245092355
"861",1997,"Sep",0.053886,0.052408,161.2,0.597750206782465,-0.34039376397747
"862",1997,"Oct",-0.032605,-0.03373,161.6,0.593795379537954,-0.39302434150584
"863",1997,"Nov",0.046321,0.044625,161.5,0.594782249742002,-0.343909803254162
"864",1997,"Dec",0.017147,0.0157,161.3,0.596759661087002,-0.36299305099706
"865",1998,"Jan",0.011994,0.01108,161.6,0.593795379537954,-0.365041452000331
"866",1998,"Feb",0.071956,0.070303,161.9,0.590842083590694,-0.326170704775118
"867",1998,"Mar",0.051336,0.050104,162.2,0.587899712289355,-0.33790780874679
"868",1998,"Apr",0.011275,0.010232,162.5,0.584968205128205,-0.361958809818397
"869",1998,"May",-0.017674,-0.019206,162.8,0.582047502047502,-0.379079326803611
"870",1998,"Jun",0.04097,0.0398,163,0.580106339468303,-0.341202567195395
"871",1998,"Jul",-0.010109,-0.011112,163.2,0.578169934640523,-0.372760196305806
"872",1998,"Aug",-0.143124,-0.144504,163.4,0.576238270093839,-0.456379142508076
"873",1998,"Sep",0.063176,0.061612,163.6,0.574311328443358,-0.32467233082084
"874",1998,"Oct",0.080111,0.079144,164,0.570471544715447,-0.312237777478671
"875",1998,"Nov",0.062164,0.060685,164,0.570471544715447,-0.32366555537149
"876",1998,"Dec",0.059673,0.058454,163.9,0.571429733577385,-0.325663135068956
"877",1999,"Jan",0.0428,0.042,164.3,0.567603976465815,-0.334780967862172
"878",1999,"Feb",-0.031935,-0.033156,164.5,0.565698074974671,-0.381703908644289
"879",1999,"Mar",0.038979,0.037774,165,0.560953535353536,-0.33439466552431
"880",1999,"Apr",0.037559,0.036771,166.2,0.549683112715604,-0.330470215822497
"881",1999,"May",-0.023159,-0.024833,166.2,0.549683112715604,-0.369651129327839
"882",1999,"Jun",0.054431,0.053398,166.2,0.549683112715604,-0.319582828677628
"883",1999,"Jul",-0.03022,-0.031084,166.7,0.5450349930014,-0.372324895945498
"884",1999,"Aug",-0.004989,-0.006251,167.1,0.541336525034909,-0.354449217391079
"885",1999,"Sep",-0.028079,-0.029257,167.9,0.533992455826881,-0.366410834480866
"886",1999,"Oct",0.064238,0.063512,168.2,0.531256440745145,-0.304990351921643
"887",1999,"Nov",0.020822,0.019547,168.3,0.53034660328778,-0.332947191304978
"888",1999,"Dec",0.062579,0.061549,168.3,0.53034660328778,-0.305661215755198
"889",2000,"Jan",-0.04963,-0.050296,168.8,0.525813586097946,-0.377138853226207
"890",2000,"Feb",-0.017458,-0.018666,169.8,0.516827640361209,-0.352238860991469
"891",2000,"Mar",0.098488,0.097431,171.2,0.504423676012461,-0.269828029487286
"892",2000,"Apr",-0.031585,-0.032308,171.3,0.503545436855419,-0.355912381320923
"893",2000,"May",-0.022304,-0.023617,171.5,0.501792031098154,-0.348980431541456
"894",2000,"Jun",0.026219,0.025497,172.4,0.493952049497293,-0.313084378882631
"895",2000,"Jul",-0.012795,-0.013559,172.8,0.490493827160494,-0.337665824567216
"896",2000,"Aug",0.062594,0.061275,172.8,0.490493827160494,-0.28708594384163
"897",2000,"Sep",-0.052088,-0.052795,173.7,0.482771061216657,-0.360715875300257
"898",2000,"Oct",-0.00412,-0.004829,174,0.480214559386973,-0.327205644827301
"899",2000,"Nov",-0.078268,-0.079557,174.1,0.479364349990427,-0.376940508262238
"900",2000,"Dec",0.00572,0.004861,174,0.480214559386973,-0.320557959910544
"901",2001,"Jan",0.032375,0.031555,175.1,0.470915667237769,-0.298141271458006
"902",2001,"Feb",-0.090952,-0.092131,175.8,0.465058778915434,-0.379514315000414
"903",2001,"Mar",-0.063706,-0.064587,176.2,0.461732879303822,-0.359462995423673
"904",2001,"Apr",0.077825,0.076981,176.9,0.455948746938007,-0.259709517751388
"905",2001,"May",0.00687,0.00533,177.7,0.449394109923092,-0.305316619471134
"906",2001,"Jun",-0.024506,-0.025183,178,0.446951310861423,-0.325828040876336
"907",2001,"Jul",-0.009317,-0.010248,177.5,0.451027230046949,-0.317254025640893
"908",2001,"Aug",-0.063435,-0.064933,177.5,0.451027230046949,-0.354550362249441
"909",2001,"Sep",-0.080361,-0.081352,178.3,0.444516732099458,-0.363358707058105
"910",2001,"Oct",0.01954,0.018546,177.7,0.449394109923092,-0.296575035720202
"911",2001,"Nov",0.078787,0.077259,177.4,0.45184517098835,-0.256954514464094
"912",2001,"Dec",0.009051,0.007849,176.7,0.457596679871723,-0.307729625119068
"913",2002,"Jan",-0.014324,-0.01532,177.1,0.454304536043667,-0.322235490868053
"914",2002,"Feb",-0.019481,-0.020973,177.8,0.448578927634046,-0.323116620506502
"915",2002,"Mar",0.037572,0.03669,178.8,0.440477255779269,-0.279702615340015
"916",2002,"Apr",-0.061001,-0.061826,179.8,0.432465702632555,-0.344487621396919
"917",2002,"May",-0.0078,-0.009438,179.8,0.432465702632555,-0.307348163256854
"918",2002,"Jun",-0.071349,-0.072611,179.9,0.431669445988512,-0.351350968198667
"919",2002,"Jul",-0.073987,-0.075074,180.1,0.43007958541551,-0.352474499011224
"920",2002,"Aug",0.007061,0.005401,180.7,0.425331119719609,-0.293454702512839
"921",2002,"Sep",-0.108965,-0.110421,181,0.422968692449356,-0.373819673807256
"922",2002,"Oct",0.088599,0.087103,181.3,0.420614083471226,-0.233712369414189
"923",2002,"Nov",0.059019,0.057288,181.3,0.420614083471226,-0.254534350798269
"924",2002,"Dec",-0.058834,-0.060464,180.9,0.423755297586143,-0.338955225244347
"925",2003,"Jan",-0.026579,-0.02786,181.7,0.417486699688131,-0.313276801670049
"926",2003,"Feb",-0.015246,-0.017225,183.1,0.4066484616785,-0.299928854416881
"927",2003,"Mar",0.010308,0.008967,184.2,0.398248280854144,-0.277447350492835
"928",2003,"Apr",0.082774,0.081462,183.8,0.401291258614436,-0.227302680050526
"929",2003,"May",0.053251,0.051508,183.5,0.403582198001817,-0.249597920592438
"930",2003,"Jun",0.012816,0.011351,183.7,0.40205407367084,-0.277619872856788
"931",2003,"Jul",0.017932,0.016505,183.9,0.400529273155701,-0.273180490039758
"932",2003,"Aug",0.019597,0.018014,184.6,0.395218490429758,-0.269220550764102
"933",2003,"Sep",-0.010737,-0.012107,185.2,0.39069834413247,-0.288657382692786
"934",2003,"Oct",0.05556,0.05397,185,0.392201801801802,-0.241805319721693
"935",2003,"Nov",0.009259,0.007606,184.5,0.395974706413731,-0.277022000926655
"936",2003,"Dec",0.05178,0.050107,184.3,0.397489600289383,-0.247379014640106
"937",2004,"Jan",0.019078,0.017991,185.2,0.39069834413247,-0.267218513418372
"938",2004,"Feb",0.014403,0.012716,186.2,0.383229502327247,-0.266641581680196
"939",2004,"Mar",-0.014982,-0.016267,187.4,0.374372109569548,-0.283295991572103
"940",2004,"Apr",-0.015584,-0.016719,188,0.369985815602837,-0.281440735525553
"941",2004,"May",0.013629,0.012024,189.1,0.3620165697162,-0.255788055345606
"942",2004,"Jun",0.019488,0.018019,189.7,0.357708662800914,-0.249111368342583
"943",2004,"Jul",-0.032954,-0.034111,189.4,0.359859204505456,-0.288863143481322
"944",2004,"Aug",0.003807,0.002019,189.5,0.359141600703606,-0.26144045662325
"945",2004,"Sep",0.010817,0.009347,189.9,0.356278743198175,-0.254712937831318
"946",2004,"Oct",0.014973,0.013699,190.9,0.349174087654968,-0.247707905683136
"947",2004,"Nov",0.040559,0.035572,191,0.348467713787086,-0.228339700416218
"948",2004,"Dec",0.033734,0.032086,190.3,0.353427920826765,-0.236210525811729
"949",2005,"Jan",-0.023824,-0.024749,190.7,0.350589057857018,-0.277222042988487
"950",2005,"Feb",0.021152,0.019015,191.8,0.342843239485575,-0.239559786300008
"951",2005,"Mar",-0.01724,-0.018729,193.3,0.332422831522676,-0.262426328377371
"952",2005,"Apr",-0.018926,-0.020076,194.6,0.323521754025351,-0.258739800070405
"953",2005,"May",0.031994,0.030156,194.4,0.324883401920439,-0.221068058891742
"954",2005,"Jun",0.001717,0.000139,194.5,0.324202227934876,-0.243531706209103
"955",2005,"Jul",0.037364,0.036163,195.4,0.318103036506312,-0.21298717075292
"956",2005,"Aug",-0.009159,-0.011265,196.4,0.311391717583164,-0.24443552089373
"957",2005,"Sep",0.008067,0.006916,198.8,0.295560026827633,-0.221906373208813
"958",2005,"Oct",-0.015672,-0.016697,199.2,0.292958500669344,-0.238701010519341
"959",2005,"Nov",0.038289,0.035675,197.6,0.303427800269906,-0.20341656071399
"960",2005,"Dec",-6e-05,-0.001396,196.8,0.308726287262873,-0.235944131533173
"961",2006,"Jan",0.026442,0.025424,198.3,0.298826693561943,-0.209715965118446
"962",2006,"Feb",0.002425,0.000167,198.7,0.2962120449589,-0.226650451291104
"963",2006,"Mar",0.012909,0.011511,199.8,0.289075742409076,-0.214236241768823
"964",2006,"Apr",0.012064,0.01085,201.5,0.278200165425972,-0.208211649962727
"965",2006,"May",-0.028319,-0.030519,202.5,0.271888065843622,-0.236032614744678
"966",2006,"Jun",0.001587,0.000348,202.9,0.269380647281091,-0.210964022379483
"967",2006,"Jul",0.005571,0.00451,203.5,0.265638001638002,-0.205482927425868
"968",2006,"Aug",0.02415,0.021679,203.9,0.263155141409188,-0.189212816046136
"969",2006,"Sep",0.026487,0.025296,202.9,0.269380647281091,-0.191348156915224
"970",2006,"Oct",0.032527,0.03142,201.8,0.276299966963991,-0.190999744005218
"971",2006,"Nov",0.018385,0.015887,201.5,0.278200165425972,-0.20326641511534
"972",2006,"Dec",0.013768,0.012294,201.8,0.276299966963991,-0.205697699411911
"973",2007,"Jan",0.015313,0.014345,202.416,0.272415882802414,-0.202058844342748
"974",2007,"Feb",-0.019288,-0.021598,203.499,0.265644221019923,-0.225128212405782
"975",2007,"Mar",0.010894,0.009679,205.352,0.254223642006571,-0.194008176737348
"976",2007,"Apr",0.043991,0.042857,206.686,0.246128587970803,-0.162212463402323
"977",2007,"May",0.034459,0.032154,207.949,0.238560095664482,-0.164789012966692
"978",2007,"Jun",-0.01662,-0.017829,208.352,0.236164439666206,-0.204490949225545
"979",2007,"Jul",-0.031197,-0.032283,208.299,0.236478971734542,-0.216482429425423
"980",2007,"Aug",0.015094,0.012859,207.917,0.238750719437724,-0.180550223647292
"981",2007,"Sep",0.037468,0.035923,208.49,0.235346219642829,-0.160180374130291
"982",2007,"Oct",0.01736,0.016292,208.936,0.232709218771937,-0.174695877578067
"983",2007,"Nov",-0.041382,-0.043581,210.177,0.225430629104675,-0.217729688460304
"984",2007,"Dec",-0.006116,-0.007903,210.036,0.226253277215969,-0.189495336349706
"985",2008,"Jan",-0.061166,-0.062332,211.08,0.220188238266692,-0.23058265064607
"986",2008,"Feb",-0.031419,-0.033693,211.693,0.216654935842628,-0.203898351565736
"987",2008,"Mar",-0.0034,-0.005054,213.528,0.206199343099422,-0.173768410916922
"988",2008,"Apr",0.048629,0.04749,214.823,0.19892810980823,-0.125361236073004
"989",2008,"May",0.012986,0.010708,216.632,0.188916380467029,-0.147975402944587
"990",2008,"Jun",-0.082842,-0.084569,218.815,0.177055198836156,-0.220802897853164
"991",2008,"Jul",-0.007306,-0.008738,219.964,0.170906754438605,-0.152200637465833
"992",2008,"Aug",0.014955,0.012682,219.086,0.175599231960661,-0.136648806492276
"993",2008,"Sep",-0.085467,-0.087287,218.783,0.177227359225047,-0.223146665057101
"994",2008,"Oct",-0.16698,-0.168455,216.573,0.189240271563553,-0.299535997965502
"995",2008,"Nov",-0.073512,-0.076514,212.425,0.212462437723118,-0.235862513200944
"996",2008,"Dec",0.011995,0.009229,210.228,0.225133347286438,-0.173971549920277
"997",2009,"Jan",-0.082615,-0.084039,211.143,0.219824163402686,-0.247936688316647
"998",2009,"Feb",-0.103588,-0.107402,212.193,0.213788076578084,-0.261475691434399
"999",2009,"Mar",0.087634,0.084154,212.709,0.21084360950093,-0.101755180053115
"1000",2009,"Apr",0.09423,0.09255,213.24,0.20782842493591,-0.0940517896338938
"1001",2009,"May",0.05464,0.051848,213.856,0.204349344106938,-0.124307240950882
"1002",2009,"Jun",0.002476,0.00068,215.693,0.19409222057894,-0.160470202616375
"1003",2009,"Jul",0.074482,0.073101,215.351,0.195988564405707,-0.10159508880094
"1004",2009,"Aug",0.034751,0.032255,215.834,0.193312144209593,-0.132874826573242
"1005",2009,"Sep",0.036534,0.034978,215.969,0.192566217065104,-0.130837361340905
"1006",2009,"Oct",-0.018259,-0.019458,216.177,0.191418760244306,-0.175989977026475
"1007",2009,"Nov",0.060257,0.057607,216.33,0.19057612598037,-0.109458877207923
"1008",2009,"Dec",0.018983,0.017346,215.949,0.192676665941187,-0.145633490535441
"1009",2010,"Jan",-0.035751,-0.036781,216.687,0.188614606936888,-0.188762283104603
"1010",2010,"Feb",0.030424,0.028014,216.741,0.188318469202105,-0.132872183084155
"1011",2010,"Mar",0.061014,0.05943,217.631,0.183458851603555,-0.103463547919428
"1012",2010,"Apr",0.015977,0.014957,218.009,0.181406883813665,-0.140027865149766
"1013",2010,"May",-0.080111,-0.082337,218.178,0.180491769717081,-0.220757803148037
"1014",2010,"Jun",-0.053525,-0.055115,217.965,0.18164537119874,-0.199019415579962
"1015",2010,"Jul",0.070451,0.06862,218.011,0.181396045765275,-0.0939101211341942
"1016",2010,"Aug",-0.045434,-0.04784,218.312,0.179767183358374,-0.190886122732544
"1017",2010,"Sep",0.090383,0.088751,218.439,0.179081269065201,-0.0752265949704403
"1018",2010,"Oct",0.038726,0.037081,218.711,0.177614904295318,-0.117940851282304
"1019",2010,"Nov",-5.1e-05,-0.002571,218.803,0.177119753080778,-0.150512089035192
"1020",2010,"Dec",0.067054,0.065249,219.179,0.175100412600356,-0.0919465361783527
"1021",2011,"Jan",0.023349,0.022319,220.223,0.169529673709528,-0.124990991674346
"1022",2011,"Feb",0.032508,0.030251,221.309,0.163790597460263,-0.112806030351818
"1023",2011,"Mar",0.000625,-0.000867,223.467,0.152551980083562,-0.131817898636161
"1024",2011,"Apr",0.029441,0.028358,224.906,0.145177689049351,-0.101064393898058
"1025",2011,"May",-0.011313,-0.013573,225.964,0.139815781864958,-0.132590532847055
"1026",2011,"Jun",-0.016545,-0.018106,225.722,0.14103779575466,-0.138104799280937
"1027",2011,"Jul",-0.019828,-0.020982,225.922,0.140027679169507,-0.140220875414147
"1028",2011,"Aug",-0.054322,-0.056734,226.545,0.136892596761497,-0.168190554944401
"1029",2011,"Sep",-0.070238,-0.071739,226.889,0.135168885813474,-0.180948305032407
"1030",2011,"Oct",0.109014,0.107554,226.421,0.137515218700268,-0.0250556812179038
"1031",2011,"Nov",-0.002727,-0.005552,226.23,0.13847559268591,-0.124027773272488
"1032",2011,"Dec",0.009427,0.007613,225.672,0.141290604653361,-0.115539025832436
"1033",2012,"Jan",0.045205,0.044003,226.665,0.136290708019912,-0.0801605675176532
"1034",2012,"Feb",0.04334,0.040744,227.663,0.131309581852709,-0.0777590707829455
"1035",2012,"Mar",0.032866,0.031282,229.392,0.122782544000372,-0.0800836675639859
"1036",2012,"Apr",-0.006034,-0.007237,230.085,0.119400801153197,-0.112055307646712
"1037",2012,"May",-0.05979,-0.062433,229.815,0.120715938182161,-0.161063059810631
"1038",2012,"Jun",0.041465,0.039888,229.478,0.122361765979019,-0.0720772645961028
"1039",2012,"Jul",0.014363,0.013096,229.104,0.124193961403264,-0.0976975194442146
"1040",2012,"Aug",0.022744,0.019938,230.379,0.117972268884462,-0.0851794552824485
"1041",2012,"Sep",0.02512,0.023547,231.407,0.113005800746448,-0.0789625720616252
"1042",2012,"Oct",-0.017837,-0.019227,231.317,0.113438845105778,-0.117901262096983
"1043",2012,"Nov",0.005326,0.002154,230.221,0.118739529987852,-0.101376171081649
"1044",2012,"Dec",0.008508,0.005902,229.601,0.121760503365984,-0.100959610385778
"1045",2013,"Jan",0.052361,0.051024,230.28,0.118452897921371,-0.0590922496997432
"1046",2013,"Feb",0.013013,0.010511,232.166,0.10936714821866,-0.086855058195457
"1047",2013,"Mar",0.037584,0.036025,232.773,0.106474261762891,-0.062261061231674
"1048",2013,"Apr",0.019621,0.018482,232.531,0.107625793263407,-0.0794535427024664
"1049",2013,"May",0.02312,0.020441,232.945,0.105657272460595,-0.0746499611736935
"1050",2013,"Jun",-0.013601,-0.015262,233.504,0.103010369558266,-0.105721009318314
"1051",2013,"Jul",0.050672,0.049287,233.596,0.102575957350868,-0.0470751760954196
"1052",2013,"Aug",-0.029207,-0.031638,233.877,0.101251227497075,-0.118463638668154
"1053",2013,"Sep",0.03166,0.030064,234.149,0.0999719551795368,-0.0621033607792182
"1054",2013,"Oct",0.046268,0.044953,233.546,0.102812008483696,-0.0512725723411748
"1055",2013,"Nov",0.030817,0.028398,233.069,0.105069028199089,-0.0671922081827735
"1056",2013,"Dec",0.02595,0.024196,233.049,0.105163863965661,-0.07167612563934
"1057",2014,"Jan",-0.034666,-0.035731,233.916,0.10106761971534,-0.123274553973743
"1058",2014,"Feb",0.045757,0.043194,234.781,0.0970109733467928,-0.0467214773526153
"1059",2014,"Mar",0.008056,0.006537,236.293,0.089991380757506,-0.0751706685061707
"1060",2014,"Apr",0.006555,0.005388,237.072,0.0864097545612023,-0.0735033482771474
"1061",2014,"May",0.023309,0.020895,237.9,0.0826285554154408,-0.054792158509691
"1062",2014,"Jun",0.020635,0.019048,238.343,0.08061631066712,-0.0555065753450367
"1063",2014,"Jul",-0.013974,-0.015278,238.25,0.081038125218608,-0.0878897080520585
"1064",2014,"Aug",0.039777,0.037446,237.852,0.0828470365325217,-0.0397748112886194
"1065",2014,"Sep",-0.013928,-0.015467,238.031,0.08203273243121,-0.0886856095523069
"1066",2014,"Oct",0.023972,0.0228,237.433,0.0847579457503101,-0.0560364143802287
"1067",2014,"Nov",0.027631,0.025159,236.151,0.0906468036694037,-0.0577783783507103
"1068",2014,"Dec",-0.002473,-0.004249,234.812,0.0968661453985884,-0.090566333745755
"1069",2015,"Jan",-0.02943,-0.030468,233.707,0.102052284840991,-0.119306757628075
"1070",2015,"Feb",0.057008,0.054305,234.722,0.0972867193247048,-0.0367075611281372
"1071",2015,"Mar",-0.014993,-0.016628,236.119,0.0907946134505625,-0.0969821560778701
"1072",2015,"Apr",0.0091,0.008004,236.599,0.0885816648985557,-0.0730139662107595
"1073",2015,"May",0.012522,0.010141,237.805,0.0830610514216831,-0.0651293399657296
"1074",2015,"Jun",-0.019343,-0.02102,238.638,0.0792804722354921,-0.0913789091645615
"1075",2015,"Jul",0.021297,0.020101,238.654,0.0792081143971329,-0.053660747750663
"1076",2015,"Aug",-0.060086,-0.062433,238.316,0.0807387390411611,-0.130304146556365
"1077",2015,"Sep",-0.024547,-0.026258,237.945,0.0824238094237465,-0.0988252554059162
"1078",2015,"Oct",0.083449,0.082049,237.838,0.0829107768032584,0.000497015274268708
"1079",2015,"Nov",0.003373,0.000817,237.336,0.0852012898731476,-0.075403789727077
"1080",2015,"Dec",-0.015247,-0.017076,236.525,0.0889222421872248,-0.0956627003760976
"1081",2016,"Jan",-0.0491,-0.05025,236.916,0.087125113260959,-0.125307668454402
"1082",2016,"Feb",-0.001742,-0.004457,237.111,0.0862310619639467,-0.0809892711085689
"1083",2016,"Mar",0.06734,0.065146,238.132,0.0815738050045074,-0.0131602715770729
"1084",2016,"Apr",0.003747,0.002576,239.261,0.0764701866720166,-0.0675570838583514
"1085",2016,"May",0.018487,0.015886,240.229,0.0721325624022635,-0.0500363148024001
"1086",2016,"Jun",0.002675,0.001002,241.018,0.0686228137870755,-0.0617129008816161
"1087",2016,"Jul",0.036571,0.035324,240.628,0.0703547938449947,-0.0315631732947489
"1088",2016,"Aug",0.001247,-0.001396,240.849,0.0693726498068639,-0.0637061830776837
"1089",2016,"Sep",0.000446,-0.001033,241.428,0.0668080476719078,-0.0622061745941358
"1090",2016,"Oct",-0.017958,-0.019206,241.729,0.0654796624870551,-0.0783099531832395
"1091",2016,"Nov",0.03579,0.033007,241.353,0.0671395563068756,-0.0293771851315955
"1092",2016,"Dec",0.0192,0.017569,241.432,0.0667903729966756,-0.0446108009608216
"1093",2017,"Jan",0.019384,0.018311,242.839,0.0606094298417197,-0.0388695675163588
"1094",2017,"Feb",0.039459,0.037052,243.603,0.0572830931200903,-0.0168583922660587
"1095",2017,"Mar",0.001664,5.5e-05,243.801,0.0564244335885963,-0.0518356371241615
"1096",2017,"Apr",0.010591,0.009439,244.524,0.0533008348192135,-0.0405485625828295
"1097",2017,"May",0.014552,0.01192,244.733,0.0524013244365629,-0.0359647252029323
"1098",2017,"Jun",0.005798,0.004364,244.955,0.0514475447871378,-0.043415903164603
"1099",2017,"Jul",0.020696,0.019162,244.786,0.0521734630793156,-0.029916609935393
"1100",2017,"Aug",0.002238,-0.000324,245.519,0.04903218623949,-0.0446070071569826
"1101",2017,"Sep",0.02005,0.018742,246.819,0.043506915323915,-0.0224789265691007
"1102",2017,"Oct",0.024158,0.023006,246.663,0.0441668727508112,-0.0191625239920693
"1103",2017,"Nov",0.031389,0.02886,246.669,0.044141474337405,-0.012213358678715
"1104",2017,"Dec",0.011149,0.009851,246.524,0.044755615409994,-0.0321669631771307
"1105",2018,"Jan",0.05806,0.057018,247.867,0.0390948909428579,0.0182515660720202
"1106",2018,"Feb",-0.037661,-0.039702,248.991,0.0344041886386791,-0.0696683070604344
"1107",2018,"Mar",-0.025459,-0.027092,249.554,0.0320705471895195,-0.0557418747644538
"1108",2018,"Apr",0.00377,0.002656,250.546,0.0279842158060131,-0.0235550463068417
"1109",2018,"May",0.0238,0.021317,251.588,0.02372662183146,7.16775035201067e-05
"1110",2018,"Jun",0.00684,0.005507,251.989,0.0220975254210833,-0.0149276610515201
"1111",2018,"Jul",0.037144,0.03597,252.006,0.0220285760391949,0.0147896294831442
"1112",2018,"Aug",0.032938,0.030647,252.146,0.0214611111551775,0.0112357570146191
"1113",2018,"Sep",0.005138,0.003758,252.439,0.0202755253084245,-0.0148367033540754
"1114",2018,"Oct",-0.068409,-0.069492,252.885,0.0184761189209853,-0.0853089407859997
"1115",2018,"Nov",0.019752,0.017259,252.038,0.0218988141999752,-0.00210080897457143
"1116",2018,"Dec",-0.090646,-0.092188,251.233,0.0251731792134527,-0.11297523341599
"1117",2019,"Jan",0.081409,0.080024,251.712,0.0232223069751675,0.0568661302907312
"1118",2019,"Feb",0.031708,0.029398,252.776,0.0189152978658312,0.0125552164747784
"1119",2019,"Mar",0.019531,0.018007,254.202,0.0131994765317872,0.00624903941905486
"1120",2019,"Apr",0.040629,0.039469,255.548,0.00786284116226055,0.03251053367535
"1121",2019,"May",-0.063187,-0.065503,256.092,0.00572190202479334,-0.068516855291767
"1122",2019,"Jun",0.069561,0.068056,256.143,0.00552165522123731,0.0636876833494675
"1123",2019,"Jul",0.014603,0.013367,256.571,0.00384429001458986,0.010717508773451
"1124",2019,"Aug",-0.016085,-0.018377,256.558,0.00389515561133688,-0.0199026317635428
"1125",2019,"Sep",0.018791,0.017272,256.759,0.00310927108040359,0.0156331213076184
"1126",2019,"Oct",0.021621,0.020441,257.346,0.000821203101401837,0.0207827300562204
"1127",2019,"Nov",0.036206,0.033979,257.208,0.00135817444765845,0.0348005603205499
"1128",2019,"Dec",0.029788,0.028136,256.974,0.00227000915786566,0.0274556662283607
