"","sp.t","GrossReturn","PriceReturn","inf.crsp.t","inf.crsp","adjusted.GR","adjusted.PR"
"278",19490430,0.981309,0.978283,19490429,1.004202,0.310240633655045,0.306200328147361
"279",19490531,0.970577,0.962208,19490531,0.995816,0.290489208743756,0.27936169986195
"280",19490630,1.001744,0.996731,19490630,1.004202,0.337525940399915,0.330832596053231
"281",19490729,1.062732,1.061657,19490729,0.991632,0.407083124946321,0.405659798689732
"282",19490831,1.0218,1.011738,19490831,1.004219,0.35859599232831,0.345217451640497
"283",19490930,1.027415,1.024293,19490930,1.004202,0.371801946690073,0.367633460073111
"284",19491031,1.02978,1.028437,19491031,0.991632,0.363454026118381,0.361675861115101
"285",19491130,1.020738,1.000482,19491130,1.004219,0.357184099302174,0.33025150630038
"286",19491231,1.050984,1.046034,19491230,0.991597,0.385657154517554,0.379130886834257
"287",19500131,1.019703,1.018245,19500131,0.995763,0.338718811302332,0.336804673531943
"288",19500228,1.019603,1.009975,19500228,1,0.338587526132895,0.325947390019518
"289",19500331,1.008185,1.003542,19500331,1.004255,0.329229292361844,0.323107785292768
"290",19500429,1.045887,1.044493,19500428,1,0.378937037250556,0.377099134848167
"291",19500531,1.046902,1.03759,19500531,1.004237,0.386123477938499,0.373794165522855
"292",19500630,0.945776,0.942151,19500630,1.004219,0.257513376125359,0.252693539305166
"293",19500731,1.016981,1.015875,19500731,1.012605,0.369232600485782,0.367743515383762
"294",19500831,1.048063,1.031526,19500831,1.008299,0.422791026326642,0.400341330838524
"295",19500929,1.059466,1.05651,19500929,1.004115,0.44418957946296,0.440160168045422
"296",19501031,1.005084,1.003425,19501031,1.008197,0.381290240339537,0.37901027119395
"297",19501130,1.02243,0.999927,19501130,1.004065,0.410840754076079,0.379789093337472
"298",19501230,1.055425,1.051025,19501229,1.012146,0.474059291539973,0.467914031684677
"299",19510131,1.065105,1.063309,19510131,1.016,0.51138012503317,0.508831607558781
"300",19510228,1.014546,1.004185,19510228,1.011811,0.456640641378158,0.44176477208754
"301",19510331,0.982516,0.980294,19510330,1.003891,0.416142224720861,0.41293956133082
"302",19510430,1.049108,1.047903,19510430,1,0.512124115121233,0.510387297216193
"303",19510531,0.970021,0.959083,19510531,1.003876,0.403551810331226,0.387725297604798
"304",19510629,0.974152,0.971814,19510629,1,0.409529075285777,0.406146154573179
"305",19510731,1.070935,1.070014,19510731,1,0.549567234108408,0.548234612219485
"306",19510831,1.05022,1.038396,19510831,1,0.519594093577418,0.502485601487704
"307",19510928,1.002868,1.001195,19510928,1.007722,0.462284329965947,0.459844924496799
"308",19511031,0.986679,0.984912,19511031,1.003831,0.44419068838817,0.441604350839299
"309",19511130,1.011388,0.997426,19511130,1.007634,0.491658012193248,0.471065985032315
"310",19511231,1.041815,1.038467,19511231,1.003788,0.542354036257403,0.537397492808336
"311",19520131,1.017768,1.016303,19520131,1,0.50675367773897,0.504584819867738
"312",19520229,0.974759,0.964257,19520229,0.992453,0.432190111526088,0.416759773820822
"313",19520331,1.052805,1.050655,19520331,1,0.546861234792624,0.543702291156524
"314",19520430,0.958577,0.956732,19520430,1.003802,0.413769076630615,0.411047955691574
"315",19520529,1.033698,1.023274,19520529,1,0.524562207287379,0.50918824269737
"316",19520630,1.047832,1.045795,19520630,1.003788,0.551261916168297,0.548246241400552
"317",19520731,1.019129,1.017659,19520731,1.007547,0.520155262861939,0.517962578484979
"318",19520829,0.994326,0.984993,19520829,1,0.483158561772318,0.469237253411659
"319",19520930,0.981915,0.979902,19520930,1,0.464646040818268,0.461643405681656
"320",19521031,1.00032,0.998756,19521031,1,0.492099344191025,0.489766447343701
"321",19521128,1.061382,1.048273,19521128,1,0.583180768290306,0.563627095162706
"322",19521231,1.038215,1.035725,19521231,1,0.548624360833818,0.544910221991212
"323",19530130,0.993793,0.993205,19530130,0.996255,0.47681207582343,0.475938286713842
"324",19530227,0.99246,0.982196,19530227,0.996241,0.469287299524762,0.454091961836269
"325",19530331,0.977712,0.975632,19530331,1.003774,0.452916314500795,0.449825357312827
"326",19530430,0.974692,0.973168,19530430,1,0.448428482429804,0.446163761874774
"327",19530529,1.007401,0.99727,19530529,1.003759,0.502662625828557,0.487550991968486
"328",19530630,0.985734,0.983817,19530630,1.003745,0.475850064505906,0.472979914370416
"329",19530731,1.026314,1.024844,19530731,1,0.536606815939508,0.534405918339523
"330",19530831,0.949899,0.939903,19530831,1.003731,0.427503790108871,0.412481847896143
"331",19530930,1.002187,1.000072,19530930,1,0.506081952815867,0.502903540673018
"332",19531030,1.051046,1.049806,19531030,1.003717,0.585378057935671,0.583507665210862
"333",19531130,1.023763,1.009879,19531130,0.996296,0.538505083843068,0.517640289370053
"334",19531231,1.001713,0.998811,19531231,1,0.505368472050359,0.501007363323717
"335",19540129,1.053486,1.052586,19540129,1,0.583172635421966,0.581820120654917
"336",19540226,1.012916,1.002343,19540226,1,0.522204275311752,0.506315232387293
"337",19540331,1.03053,1.028423,19540331,1,0.548674492097094,0.545508104748013
"338",19540430,1.048358,1.04714,19540430,0.996283,0.569610298575639,0.567786698866699
"339",19540528,1.042777,1.033606,19540528,1.003731,0.567079419143702,0.553297291849978
"340",19540630,1.002467,1.000533,19540630,1,0.506501777533192,0.503595373194945
"341",19540730,1.058701,1.05778,19540730,1,0.591009916911148,0.589625843283679
"342",19540831,0.974106,0.965247,19540831,1,0.463881026014569,0.450567770568588
"343",19540930,1.0825,1.080888,19540930,0.996283,0.620728198071612,0.618314697974345
"344",19541029,0.982133,0.981341,19541029,1,0.470457872846805,0.46927208371713
"345",19541130,1.095774,1.082712,19541130,1,0.640602143661637,0.621045606272989
"346",19541231,1.054288,1.052361,19541231,0.996269,0.572599609672712,0.569725253284477
"347",19550131,1.018076,1.017591,19550131,1,0.518584978883527,0.517861542013628
"348",19550228,1.013526,1.005446,19550228,1,0.511798096908193,0.49974578781793
"349",19550331,0.997758,0.996149,19550331,1,0.488278194713234,0.485878174252066
"350",19550429,1.039843,1.038885,19550429,1,0.551053123929042,0.549624149658191
"351",19550531,1.006433,0.998919,19550531,1,0.501218019138733,0.490009968333753
"352",19550630,1.0813,1.07993,19550630,1,0.612891314270013,0.610847791565352
"353",19550729,1.057646,1.057068,19550729,1.003745,0.583516621481859,0.58265123494684
"354",19550831,0.999352,0.991687,19550831,1,0.496238346962158,0.484762243517661
"355",19550930,1.011286,1.010117,19550930,1.003731,0.519755163267351,0.517998396352888
"356",19551031,0.969532,0.969,19551031,1,0.457007476572326,0.45620798983281
"357",19551130,1.087825,1.075124,19551130,1,0.634777560928666,0.615690566420031
"358",19551230,0.999691,0.998315,19551230,0.996283,0.496746098036944,0.494685938816846
"359",19560131,0.964943,0.963721,19560131,1,0.444721088894531,0.442891499819706
"360",19560229,1.041397,1.034458,19560229,1,0.559188685561218,0.548799554145332
"361",19560329,1.070328,1.069226,19560329,1,0.602504431489016,0.600854507462456
"362",19560430,0.999363,0.998575,19560430,1.003731,0.501837541027324,0.500653338708117
"363",19560531,0.941586,0.934024,19560531,1.003717,0.420270158904177,0.408863783977581
"364",19560629,1.03891,1.037762,19560629,1.007407,0.578679103938524,0.576934656766659
"365",19560731,1.051427,1.050619,19560731,1.007353,0.60944723575263,0.608210408691419
"366",19560831,0.967212,0.960024,19560831,0.99635,0.475133138016763,0.464170435945176
"367",19560928,0.955978,0.954873,19560928,1.003663,0.46334037487784,0.461648922653793
"368",19561031,1.006619,1.005298,19561031,1.00365,0.546482001196415,0.54445253153254
"369",19561130,0.998079,0.988839,19561130,1,0.533361886942445,0.519166353487329
"370",19561231,1.036284,1.034442,19561231,1.003636,0.597845448900363,0.595005270612486
"371",19570131,0.959762,0.958431,19570131,1,0.479856239918314,0.47780397211095
"372",19570228,0.975081,0.967177,19570228,1.003623,0.508923689140781,0.496692363908346
"373",19570329,1.023827,1.020752,19570329,1.00361,0.590076946612694,0.585301250512832
"374",19570430,1.046538,1.045215,19570430,1.003597,0.631195142087001,0.629133037153419
"375",19570531,1.038734,1.033208,19570531,1.003584,0.62483398113773,0.616189965846262
"376",19570628,0.999295,0.996368,19570627,1.003571,0.568723720142748,0.564128826413811
"377",19570731,1.009747,1.008217,19570731,1.007117,0.596412969524414,0.593994035035504
"378",19570830,0.951002,0.945822,19570830,1,0.503536952170847,0.495347356973103
"379",19570930,0.942121,0.939391,19570930,1,0.489496065114638,0.485179927105016
"380",19571031,0.961166,0.959451,19571031,1,0.519606265991285,0.5168948459596
"381",19571129,1.023703,1.016483,19571129,1.003534,0.624197145766131,0.612741964534434
"382",19571231,0.962578,0.958979,19571231,1,0.527216819895292,0.521506681771625
"383",19580131,1.045518,1.04433,19580131,1.007042,0.670489941180209,0.66859179877604
"384",19580228,0.985891,0.979712,19580228,1,0.575220128778364,0.565347551408532
"385",19580331,1.033052,1.029736,19580331,1.006993,0.662114679630851,0.656779447447324
"386",19580430,1.033511,1.032038,19580430,1.003472,0.668626607556773,0.666248416136525
"387",19580529,1.021313,1.015503,19580529,1,0.648932663942261,0.6395522890939
"388",19580630,1.027998,1.024897,19580630,1,0.659725745846098,0.654719112041491
"389",19580731,1.04396,1.042418,19580731,1.00346,0.691328570343157,0.688830362887441
"390",19580829,1.017999,1.01327,19580829,0.996552,0.643582251796555,0.635947175073743
"391",19580930,1.050837,1.047954,19580930,1,0.696599940403808,0.691945272145854
"392",19581031,1.02737,1.025878,19581031,1,0.658711941787985,0.656303074274676
"393",19581128,1.028617,1.023385,19581128,1.00346,0.666471360667594,0.657994951898331
"394",19581231,1.054112,1.051432,19581231,0.996552,0.701887620462842,0.697560699962136
"395",19590130,1.006331,1.005395,19590130,1.00346,0.630365731957905,0.628849310099577
"396",19590227,1.006711,1.00221,19590227,0.996552,0.625357749535469,0.618090782917782
"397",19590331,1.003352,1.000826,19590331,1,0.619934567827224,0.615856283517897
"398",19590430,1.040054,1.039093,19590430,1.00346,0.685000779611163,0.6834438549234
"399",19590529,1.023631,1.019043,19590529,1,0.658393730550678,0.650960670751036
"400",19590630,0.999275,0.996804,19590630,1.003448,0.624516442962668,0.620499350440029
"401",19590731,1.034504,1.033514,19590731,1.003436,0.687566678406052,0.685951710255497
"402",19590831,0.988924,0.984821,19590831,1,0.613212892242105,0.606519746462582
"403",19590930,0.956818,0.954414,19590930,1.003425,0.566184859261454,0.562249828355196
"404",19591030,1.012574,1.011436,19591030,1.003413,0.663106954015086,0.661237840534323
"405",19591130,1.018486,1.013114,19591130,1,0.67281714636857,0.663993879568347
"406",19591231,1.029627,1.026911,19591231,1,0.691115734496136,0.686654827454176
"407",19600129,0.930067,0.929165,19600129,0.996599,0.522397598155486,0.520921142552249
"408",19600229,1.013922,1.009129,19600229,1.003413,0.665321636439087,0.657449347837545
"409",19600331,0.987434,0.984762,19600331,1,0.621816278525955,0.617427637769995
"410",19600429,0.983887,0.982903,19600429,1.003401,0.621486472973021,0.619864800271374
"411",19600531,1.033513,1.028312,19600531,1,0.70327217367621,0.694700710544842
"412",19600630,1.021802,1.019133,19600630,1.00339,0.689680626217402,0.685267092488388
"413",19600729,0.977052,0.976187,19600729,1,0.615680763207515,0.614250374794028
"414",19600831,1.031467,1.026197,19600831,1,0.705662942999314,0.696948322260496
"415",19600930,0.941287,0.93908,19600930,1,0.556538749787434,0.552889192297762
"416",19601031,0.998921,0.997593,19601031,1.006757,0.663005468461096,0.660794611684518
"417",19601130,1.046081,1.039977,19601130,1,0.741517520858259,0.731355570734588
"418",19601230,1.048839,1.046597,19601230,1,0.746109044193954,0.742376558581688
"419",19610131,1.06432,1.063181,19610131,1,0.771881840698628,0.769985631460283
"420",19610228,1.032838,1.028612,19610228,1,0.71947055075869,0.712435098395875
"421",19610330,1.029345,1.027051,19610330,1,0.713655398107645,0.709836342802321
"422",19610428,1.004537,1.003843,19610428,1,0.672354995311446,0.671199622869469
"423",19610531,1.023553,1.018924,19610531,1,0.704012866142328,0.696306498658307
"424",19610630,0.973327,0.971275,19610630,1,0.620396531458277,0.616980358186034
"425",19610731,1.033795,1.033119,19610731,1.006711,0.732613825005435,0.731480866395939
"426",19610831,1.02473,1.019511,19610831,0.996667,0.711696953620993,0.702979197333046
"427",19610929,0.981326,0.980123,19610929,1.003344,0.64467689141579,0.642660694657145
"428",19611031,1.028175,1.026791,19611031,1,0.723194598768839,0.720875050710681
"429",19611130,1.045226,1.039324,19611130,1,0.751771631962223,0.741880033234444
"430",19611229,1.004696,1.003465,19611229,1,0.683844404507654,0.681781280476157
"431",19620131,0.962644,0.961308,19620131,1,0.613366344578725,0.611127243274029
"432",19620228,1.020592,1.016147,19620228,1.003333,0.716186736492946,0.708712202062232
"433",19620330,0.996158,0.994863,19620330,1,0.67509949818472,0.672921877917505
"434",19620430,0.938257,0.937557,19620430,1.003322,0.582976726915935,0.581795724579858
"435",19620531,0.920153,0.914501,19620531,1,0.55243263221258,0.54289688192185
"436",19620629,0.919331,0.917778,19620629,1,0.551045798040786,0.548425660000888
"437",19620731,1.065203,1.063969,19620731,1.003311,0.803103561914308,0.801014730212368
"438",19620831,1.021669,1.015803,19620831,1,0.729412152422993,0.719482584543266
"439",19620928,0.951184,0.949741,19620928,1.0033,0.615413243474472,0.612962570092315
"440",19621031,1.008313,1.006405,19621031,1,0.712436472614631,0.709196081198723
"441",19621130,1.108268,1.100528,19621130,1,0.882191883504102,0.869046899458437
"442",19621231,1.015534,1.01404,19621231,1,0.724700029435529,0.722162741817413
"443",19630131,1.050367,1.048957,19630131,1,0.783857552596081,0.781462923719545
"444",19630228,0.975811,0.970836,19630228,1,0.657237729532948,0.648788595730986
"445",19630329,1.036581,1.035156,19630329,1.003289,0.766234637871521,0.763806574498792
"446",19630430,1.04907,1.048177,19630430,1,0.787514696441356,0.785993110061112
"447",19630531,1.019674,1.013844,19630531,1,0.737426730894166,0.727492969867492
"448",19630628,0.981395,0.980194,19630628,1.003279,0.677686138626179,0.675633039667564
"449",19630731,0.998179,0.996869,19630731,1.003268,0.71195468339617,0.709707931425583
"450",19630830,1.053466,1.048496,19630830,1,0.80677619194416,0.798252255078649
"451",19630930,0.989598,0.988421,19630930,1,0.697237600449903,0.695218953832054
"452",19631031,1.034825,1.03329,19631031,1.003257,0.780585967198295,0.777944748190589
"453",19631129,0.995513,0.988915,19631129,1,0.712943229979442,0.701590289905927
"454",19631231,1.026065,1.024651,19631231,1.003247,0.771245572438726,0.768804653745049
"455",19640131,1.027391,1.026373,19640131,1,0.773534581058116,0.771777257698735
"456",19640228,1.017015,1.012171,19640228,1,0.755623002298852,0.747261043209619
"457",19640331,1.017232,1.015814,19640331,1,0.75599759873204,0.753549775034986
"458",19640430,1.006192,1.005297,19640430,1,0.736939789412237,0.735394794906692
"459",19640528,1.016815,1.01146,19640528,1,0.755277752130015,0.746033678859404
"460",19640630,1.018084,1.016779,19640630,1.003236,0.76315553207865,0.760895484804199
"461",19640731,1.01891,1.017953,19640731,1.003226,0.770278583964927,0.768615869294491
"462",19640831,0.988379,0.983715,19640831,0.996785,0.711712389890268,0.703635097084119
"463",19640930,1.030399,1.029022,19640930,1.003226,0.790240972134278,0.787848537923231
"464",19641030,1.008745,1.007566,19641030,1,0.752618771403691,0.750570347340638
"465",19641130,1.001598,0.995412,19641130,1.003215,0.745796142486038,0.735013877607894
"466",19641231,1.005228,1.003803,19641231,1,0.752123271730729,0.749639481324755
"467",19650129,1.034791,1.033837,19650129,1,0.803651900342522,0.801989068028628
"468",19650226,1.003746,0.999147,19650226,1,0.749540129708516,0.741524022987763
"469",19650331,0.987787,0.986315,19650331,1.003205,0.727241543734073,0.724667608713288
"470",19650430,1.035612,1.034769,19650430,1.003195,0.816653926860618,0.815175149808649
"471",19650528,0.996878,0.991646,19650528,1,0.748707366562921,0.739529476247499
"472",19650630,0.95312,0.951633,19650630,1.006369,0.682596421657341,0.679971336800236
"473",19650730,1.014486,1.013678,19650730,1,0.790929277972836,0.789502870061242
"474",19650831,1.02756,1.022473,19650831,1,0.814009546581981,0.805029178950444
"475",19650930,1.033366,1.032034,19650930,1,0.824259205412079,0.821907750785539
"476",19651029,1.028812,1.027737,19651029,1.003165,0.821968108283026,0.820064343828097
"477",19651130,0.996179,0.989694,19651130,1,0.764176903206102,0.752692333447764
"478",19651231,1.010349,1.009059,19651231,1.003155,0.794916325695141,0.792624600697001
"479",19660131,1.005705,1.004874,19660131,1,0.786666115701834,0.78518981843559
"480",19660228,0.98725,0.982452,19660228,1.006289,0.764910388784448,0.756332986864582
"481",19660331,0.976959,0.975392,19660331,1.003125,0.751970984470073,0.749160898752387
"482",19660429,1.022158,1.02125,19660429,1.006231,0.844447491907662,0.842809038437013
"483",19660531,0.95086,0.945355,19660531,1,0.715792805178182,0.705859229896325
"484",19660630,0.98562,0.984096,19660630,1.003096,0.784022265365337,0.781263747952524
"485",19660729,0.987871,0.986961,19660729,1.003086,0.793614756091138,0.791962526773703
"486",19660831,0.92835,0.922513,19660831,1.006154,0.695919100892696,0.68525601068759
"487",19660930,0.993756,0.992308,19660930,1,0.815403438387162,0.812758217448839
"488",19661031,1.048333,1.047244,19661031,1.006116,0.926818033664178,0.92481647038356
"489",19661130,1.011223,1.003741,19661130,1,0.85861049156708,0.844858704179031
"490",19661230,1.000326,0.998911,19661230,1,0.838581992881225,0.835981247204388
"491",19670131,1.079215,1.077723,19670131,1,0.983578618817576,0.980836348464333
"492",19670228,1.007514,1.00242,19670228,1,0.851793413322991,0.84243072888638
"493",19670331,1.041137,1.039544,19670331,1.00304,0.919409228764382,0.916472421311164
"494",19670428,1.043371,1.042544,19670428,1.00303,0.929356053893187,0.927826801636252
"495",19670531,0.95319,0.947686,19670531,1.003021,0.76792209636104,0.757713593105266
"496",19670630,1.019319,1.018015,19670630,1.003012,0.89626877958189,0.893842910458901
"497",19670731,1.046454,1.045623,19670731,1.003003,0.952594895897301,0.951044319991919
"498",19670831,0.993176,0.987803,19670831,1.002994,0.858731070711518,0.84867548938159
"499",19670929,1.033815,1.032597,19670929,1.002985,0.940562388028207,0.938276094069793
"500",19671031,0.972552,0.971299,19671031,1.002976,0.830999192262112,0.828640200673072
"501",19671130,1.006435,1.000533,19671130,1.002967,0.900411705785741,0.889267190851793
"502",19671229,1.027079,1.025857,19671229,1.002959,0.945131624435442,0.942817342043279
"503",19680131,0.958125,0.956477,19680131,1.0059,0.825249026768549,0.822109550816962
"504",19680229,0.9731,0.968027,19680229,1.002933,0.859213855596971,0.849521334900801
"505",19680329,1.009696,1.008585,19680329,1.002924,0.934775300811821,0.932646407205031
"506",19680430,1.084092,1.082642,19680430,1.002915,1.08338803298988,1.08060144970374
"507",19680531,1.016374,1.011104,19680531,1.002907,0.95892692252606,0.948769692134774
"508",19680628,1.009916,1.008695,19680628,1.005797,0.957763723154925,0.955396764411849
"509",19680730,0.982556,0.981336,19680731,1.005764,0.915704073582879,0.913325421404508
"510",19680830,1.016415,1.011259,19680830,1.002865,0.987397096674938,0.977315565577447
"511",19680930,1.039351,1.03821,19680930,1.002857,1.03804999734736,1.03581262513434
"512",19681031,1.008587,1.006751,19681031,1.005698,0.988994344306554,0.985373641663999
"513",19681129,1.05358,1.048659,19681129,1.002833,1.08360944168415,1.07387744025803
"514",19681231,0.959174,0.957859,19681231,1.002825,0.902266452880035,0.899658500219165
"515",19690131,0.992453,0.991388,19690131,1.002817,0.973811102641704,0.971693008561366
"516",19690228,0.957679,0.952616,19690228,1.005618,0.915352184578405,0.905226215323027
"517",19690328,1.034847,1.033599,19690328,1.00838,1.08703169904244,1.08451479020431
"518",19690430,1.022771,1.021449,19690430,1.00554,1.07410461190832,1.07142369281993
"519",19690529,1.003854,0.998138,19690529,1.002755,1.04135079275238,1.02972722883634
"520",19690630,0.945643,0.944314,19690630,1.005495,0.933544694495124,0.930827304424046
"521",19690731,0.941368,0.940081,19690731,1.005464,0.93532078136531,0.932674889593317
"522",19690829,1.045728,1.04018,19690829,1.005435,1.16155487230014,1.15008697010041
"523",19690930,0.976059,0.974715,19690930,1.002703,1.02300013985744,1.02021453756498
"524",19691031,1.0469,1.044661,19691031,1.005391,1.18152420220272,1.17685858687295
"525",19691128,0.970848,0.965567,19691128,1.005362,1.03389506236254,1.02283153869628
"526",19691231,0.983078,0.981635,19691231,1.005333,1.07049991715699,1.06746075711022
"527",19700130,0.924602,0.923191,19700130,1.002653,0.952507569830627,0.94952792217571
"528",19700227,1.059521,1.053615,19700227,1.005291,1.24925793485835,1.23672008297691
"529",19700331,1.002806,1.001232,19700331,1.005263,1.14006179596857,1.13670276414502
"530",19700430,0.911169,0.909965,19700430,1.007853,0.959771866624623,0.957182264336336
"531",19700529,0.945311,0.938888,19700529,1.002597,1.0384858235705,1.02463514961791
"532",19700630,0.950968,0.949098,19700630,1.005181,1.06130927853259,1.05725588414829
"533",19700731,1.075523,1.073219,19700731,1.005155,1.34331134131712,1.33829146788773
"534",19700831,1.049778,1.043782,19700831,1,1.28721904902564,1.27415517702798
"535",19700930,1.034702,1.033021,19700930,1.005128,1.26593241487551,1.2622511304193
"536",19701030,0.990968,0.988361,19701030,1.005102,1.1812298453615,1.17549155087887
"537",19701130,1.054387,1.048836,19701130,1.005076,1.33260255055243,1.32032216701383
"538",19701231,1.058684,1.057358,19701231,1.005051,1.35393872227287,1.35099041782534
"539",19710129,1.042828,1.0415,19710129,1,1.31868358251412,1.31573083115188
"540",19710226,1.013317,1.008152,19710226,1.002513,1.25872909033063,1.2472160734252
"541",19710331,1.039068,1.037624,19710331,1.002506,1.3219334453744,1.31870663837513
"542",19710430,1.036965,1.035789,19710430,1.0025,1.32302710166286,1.32039260592621
"543",19710528,0.96285,0.957862,19710528,1.004988,1.16775246738369,1.15652252574448
"544",19710630,1.002439,1.001061,19710630,1.007444,1.27368304777541,1.27055753565962
"545",19710730,0.959173,0.958099,19710730,1.002463,1.18090760316529,1.17846560910812
"546",19710831,1.042036,1.036549,19710831,1.002457,1.37513772243147,1.36263107133402
"547",19710930,0.994962,0.993613,19710930,1,1.26784082180065,1.26476601364857
"548",19711029,0.959871,0.957985,19711029,1.002451,1.19321949899497,1.18891015745313
"549",19711130,1.002898,0.997971,19711130,1,1.29153235080866,1.28027459588998
"550",19711231,1.08788,1.086486,19711231,1.00489,1.49786374538906,1.49466300444238
"551",19720131,1.019088,1.017814,19720131,1,1.33991154222988,1.33698633135035
"552",19720229,1.030221,1.025416,19720229,1.004866,1.37698423993526,1.36589787179397
"553",19720330,1.007315,1.006132,19720330,1.002421,1.32976094835091,1.32702485566699
"554",19720428,1.005476,1.004658,19720428,1.002415,1.33112373191226,1.32922725779184
"555",19720531,1.022019,1.016763,19720531,1.00241,1.37518792739117,1.36297290228267
"556",19720630,0.979844,0.978622,19720630,1.002404,1.28264689943739,1.27980012534772
"557",19720731,1.003245,1.002126,19720731,1.004796,1.34837095296304,1.34575162558402
"558",19720831,1.039425,1.034649,19720831,1.002387,1.4388679121342,1.42766168450993
"559",19720929,0.996723,0.995484,19720929,1.002381,1.34424191945335,1.34132785432372
"560",19721031,1.010878,1.009503,19721031,1.004751,1.38882942408799,1.38558012945687
"561",19721130,1.050297,1.045173,19721130,1.002364,1.48784878812682,1.47571151915399
